656;Belkin105KeyBlackKeyboard;Giulietta Baptist;42400;11.55;19.98;4.0;Prince Edward Island;Computer Peripherals;0.68
657;MicroInnovations104Keyboard;Giulietta Baptist;42400;-168.95;10.97;6.5;Prince Edward Island;Computer Peripherals;0.64
658;GBCImprintableCovers;Paul Gonzalez;42754;32.19;10.98;5.14;Prince Edward Island;Binders and Binder Accessories;0.36
659;GBCLaserImprintableBindingSystemCovers,DesertSand;Logan Haushalter;42918;30.48;14.27;7.27;Prince Edward Island;Binders and Binder Accessories;0.38
660;SharpEL501VBScientificCalculator,BatteryOperated,10DigitDisplay,HardCase;Logan Haushalter;42918;-54.58;9.49;5.76;Prince Edward Island;Office Machines;0.39
661;HonMultipurposeStackingArmChairs;Filia McAdams;42944;1061.61;216.6;64.2;Prince Edward Island;Chairs  Chairmats;0.59
662;ExecutiveImpressions14;Carlos Soltero;44037;326.43;22.23;5.08;Prince Edward Island;Office Furnishings;0.41
663;Accessory2;Carlos Soltero;44037;557.6;55.99;1.25;Prince Edward Island;Telephones and Communication;0.55
664;VerbatimDVDRA,5.2GB,Rewritable,Type1,DS;Erica Bern;44387;475.26;29.89;1.99;Prince Edward Island;Computer Peripherals;0.5
665;Southworth25CottonAntiqueLaidPaperEnvelopes;Erica Bern;44387;-6.71;8.34;4.82;Prince Edward Island;Paper;0.4
666;Bevis36x72ConferenceTables;Greg Guthrie;44576;-189.35;124.49;51.94;Prince Edward Island;Tables;0.63
667;Xerox1936;Dan Reichenbach;45601;267.64;19.98;5.97;Prince Edward Island;Paper;0.38
668;Eldon400ClassDeskAccessories,BlackCarbon;Jim Sink;45606;-124.25;8.75;8.54;Prince Edward Island;Office Furnishings;0.43
669;DixonMyFirstTiconderogaPencil,2;Jim Sink;45606;-8.38;5.85;2.27;Prince Edward Island;Pens  Art Supplies;0.56
670;DurablePressboardBinders;Carlos Soltero;46119;15.27;3.8;1.49;Prince Edward Island;Binders and Binder Accessories;0.38
671;AdamsTelephoneMessageBookwFrequentlyCalledNumbersSpace,400MessagesperBook;Carlos Soltero;46119;57.31;7.98;1.25;Prince Edward Island;Paper;0.35
672;BretfordJustInTimeHeightAdjustableMultiTaskWorkTables;Carlos Soltero;46119;-575.35;417.4;75.23;Prince Edward Island;Tables;0.79
673;ArrayParchmentPaper,AssortedColors;Chuck Magee;46756;-22.45;7.28;11.15;Prince Edward Island;Paper;0.37
674;AveryDurablePolyBinders;Philip Brown;47714;-125.36;5.53;6.98;Prince Edward Island;Binders and Binder Accessories;0.39
675;DanaSwingArmLamps;Hilary Holden;47846;-9.45;10.68;13.04;Prince Edward Island;Office Furnishings;0.6
676;RubbermaidClusterMatChairmats,MatSize66x60,Lip20x1190DegreeAngle;Hilary Holden;47846;631.99;110.98;13.99;Prince Edward Island;Office Furnishings;0.69
677;Tenex46x60ComputerAntiStaticChairmat,RectangularShaped;Hilary Holden;47846;1581.93;105.98;13.99;Prince Edward Island;Office Furnishings;0.65
678;HPOfficePaper20Lb.and87Bright;Hilary Holden;47846;-120.08;6.68;6.93;Prince Edward Island;Paper;0.37
679;BionairePersonalWarmMistHumidifierVaporizer;Greg Guthrie;47876;58.08;46.89;5.1;Prince Edward Island;Appliances;0.46
680;270c;Jennifer Braxton;48067;695.06;125.99;3.0;Prince Edward Island;Telephones and Communication;0.59
681;T28WORLD;Jennifer Braxton;48067;630.7;195.99;8.99;Prince Edward Island;Telephones and Communication;0.6
682;10418x912PremiumDiagonalSeamEnvelopes;Erica Bern;48199;279.74;15.74;1.39;Prince Edward Island;Envelopes;0.4
683;CF888;Jim Sink;49029;2549.4;195.99;3.99;Prince Edward Island;Telephones and Communication;0.59
684;GBCStandardThermABindCovers;Noah Childs;49216;-45.82;24.92;12.98;Prince Edward Island;Binders and Binder Accessories;0.39
685;EpsonLQ570eDotMatrixPrinter;Noah Childs;49216;-172.48;270.97;28.06;Manitoba;Office Machines;0.56
686;StaplesPremiumBright1PartBlankComputerPaper;Noah Childs;49216;30.63;12.28;6.35;Manitoba;Paper;0.38
687;OkidataML390TurboDotMatrixPrinters;Evan Minnotte;49990;501.51;442.14;14.7;Manitoba;Office Machines;0.56
688;HonMetalBookcases,Black;Guy Armstrong;50081;-88.75;70.98;26.74;Manitoba;Bookcases;0.6
689;24CapacityMaxiDataBinderRacks,Pearl;Guy Armstrong;50404;905.57;210.55;9.99;Manitoba;Storage  Organization;0.6
690;LesroRoundBackCollectionCoffeeTable,EndTable;Guy Armstrong;50404;-367.0;182.55;69.0;Manitoba;Tables;0.72
691;PCConcepts116KeyQuantum3000Keyboard;Chuck Magee;50784;-130.88;32.98;5.5;Manitoba;Computer Peripherals;0.75
692;WilsonJonesLedgerSize,PianoHingeBinder,2,Blue;Greg Guthrie;50850;578.14;40.98;7.47;Manitoba;Binders and Binder Accessories;0.37
693;BretfordJustInTimeHeightAdjustableMultiTaskWorkTables;Greg Guthrie;50850;-634.87;417.4;75.23;Manitoba;Tables;0.79
694;Accessory17;Carlos Soltero;51075;-160.68;35.99;5.0;Manitoba;Telephones and Communication;0.82
695;TelescopingAdjustableFloorLamp;Greg Guthrie;51461;-97.54;19.99;11.17;Manitoba;Office Furnishings;0.6
696;Xerox1898;Greg Guthrie;51558;-87.27;6.68;6.92;Manitoba;Paper;0.37
697;BarricksNonFoldingUtilityTablewithSteelLegs,LaminateTops;Greg Guthrie;51558;85.29;85.29;60.0;Manitoba;Tables;0.56
698;ACCOHIDEBinderbyAcco;Carlos Soltero;52130;-39.96;4.13;5.34;Manitoba;Binders and Binder Accessories;0.38
699;EldonExecutiveWoodlineIICherryFinishDeskAccessories;Carlos Soltero;52130;-4.01;40.89;18.98;Manitoba;Office Furnishings;0.57
700;Belkin8OutletSurgeProtector;Greg Guthrie;52482;163.78;40.98;5.33;Manitoba;Appliances;0.57
701;ExecutiveImpressions14ContractWallClock;Greg Guthrie;52482;217.06;22.23;3.63;Manitoba;Office Furnishings;0.52
702;HolmesReplacementFilterforHEPAAirCleaner,LargeRoom;Christopher Schild;53410;-253.11;14.81;13.32;Manitoba;Appliances;0.43
703;BevisSteelFoldingChairs;Joy Smith;53477;-1207.18;95.95;74.35;Manitoba;Chairs  Chairmats;0.57
704;GlobalLeatherandOakExecutiveChair,Black;Joy Smith;53477;1261.44;300.98;64.73;Manitoba;Chairs  Chairmats;0.56
705;SnapAWayBlackPrintCarbonlessRuledSpeedLetter,Triplicate;Joy Smith;53477;536.87;37.94;5.08;Manitoba;Paper;0.38
706;FellowesSuperStorDrawerFiles;Joy Smith;53477;610.9;161.55;19.99;Manitoba;Storage  Organization;0.66
707;LogitechCordlessNavigatorDuo;Joy Smith;53508;149.64;80.98;7.18;Manitoba;Computer Peripherals;0.48
708;SharpEL500LFractionCalculator;Joy Smith;53508;-32.42;13.99;7.51;Manitoba;Office Machines;0.39
709;WhiteGlueTopScratchPads;Joy Smith;53508;1.06;15.04;1.97;Manitoba;Paper;0.39
710;FellowesStrictlyBusinessDrawerFile,LetterLegalSize;Guy Armstrong;53703;-34.79;140.85;19.99;Manitoba;Storage  Organization;0.73
711;EurekaSanitaireMultiProHeavyDutyUpright,DisposableBags;Brian Moss;54115;-80.05;4.37;5.15;Manitoba;Appliances;0.59
712;CardinalHolditBusinessCardPockets;Brian Moss;54115;-89.42;4.98;4.95;Manitoba;Binders and Binder Accessories;0.37
713;Accessory36;Logan Haushalter;54437;-311.05;55.99;5.0;Manitoba;Telephones and Communication;0.83
714;T193;Guy Armstrong;54501;481.7;65.99;4.99;Manitoba;Telephones and Communication;0.57
715;SharpEL500LFractionCalculator;Guy Armstrong;54501;-33.03;13.99;7.51;Manitoba;Office Machines;0.39
716;TennscoCommercialShelving;Guy Armstrong;54501;-1195.29;20.34;35.0;Manitoba;Storage  Organization;0.84
717;T39m;Christopher Schild;54753;1380.32;155.99;3.9;Manitoba;Telephones and Communication;0.55
718;TennscoIndustrialShelving;Jim Sink;55138;-628.38;48.91;35.0;Manitoba;Storage  Organization;0.83
719;OfficeStarFlexBackScooterChairwithAluminumFinishFrame;Carlos Soltero;55271;-210.14;100.89;42.0;Manitoba;Chairs  Chairmats;0.61
720;ColoredEnvelopes;Jennifer Braxton;55331;-8.24;3.69;2.5;Manitoba;Envelopes;0.39
721;Accessory13;Brian Moss;55618;479.95;35.99;1.25;Manitoba;Telephones and Communication;0.57
722;Xerox197;Harold Engle;56645;65.82;30.98;17.08;Manitoba;Paper;0.4
723;BretfordCR4500SeriesSlimRectangularTable;Harold Engle;56645;3277.57;348.21;40.19;Manitoba;Tables;0.62
724;Xerox1976;Carlos Soltero;56803;-103.27;6.48;5.9;Manitoba;Paper;0.37
725;Hon2090PillowSoftSeriesMidBackSwivelTiltChairs;Hilary Holden;57159;-635.65;280.98;57.0;Manitoba;Chairs  Chairmats;0.78
726;HammermillColorCopierPaper28Lb.and96Bright;Hilary Holden;57159;-214.39;9.99;11.59;Manitoba;Paper;0.4
727;GBCPrepunchedPaper,19Hole,forBindingSystems,24lb;Logan Haushalter;57507;-19.68;15.01;8.4;Manitoba;Binders and Binder Accessories;0.39
728;AcmeDesignLine8StainlessSteelBentScissorswChampagneHandles,318Cut;Guy Armstrong;57922;-287.28;6.84;8.37;Manitoba;Scissors, Rulers and Trimmers;0.58
729;SerratedBladeorCurvedHandleHandLetterOpeners;Erica Bern;58117;-62.84;3.14;1.92;Manitoba;Scissors, Rulers and Trimmers;0.84
730;GE48FluorescentTube,CoolWhiteEnergySaver,34Watts,30Box;Logan Haushalter;58278;2093.7;99.23;8.99;Manitoba;Office Furnishings;0.35
731;Accessory4;Logan Haushalter;58278;-434.56;85.99;0.99;Manitoba;Telephones and Communication;0.85
732;HonGuestStackerChair;Harold Engle;58502;1009.38;226.67;28.16;Manitoba;Chairs  Chairmats;0.59
733;BelkinErgoBoardKeyboard;Christopher Schild;58788;43.72;30.98;6.5;Manitoba;Computer Peripherals;0.64
734;TOPSMoneyReceiptBook,ConsecutivelyNumberedinRed,;Helen Abelman;58947;102.58;8.01;2.87;Manitoba;Paper;0.4
735;Xerox1989;Helen Abelman;58947;-67.79;4.98;5.02;Manitoba;Paper;0.38
736;GE4FootFlourescentTube,40Watt;Jack Lebron;59074;70.8;14.98;8.99;British Columbia;Office Furnishings;0.39
737;BushWestfieldCollectionBookcases,FullyAssembled;Jack Lebron;59233;-160.46;100.98;35.84;British Columbia;Bookcases;0.62
738;NuDellLeatheretteFrames;Jack Lebron;59233;7.69;14.34;5.0;British Columbia;Office Furnishings;0.49
739;MicroInnovationsMicroDigitalWirelessKeyboardandMouse,Gray;Giulietta Baptist;59425;717.12;83.1;6.13;British Columbia;Computer Peripherals;0.45
740;SnapAWayBlackPrintCarbonlessRuledSpeedLetter,Triplicate;Giulietta Baptist;59425;741.27;37.94;5.08;British Columbia;Paper;0.38
741;Xerox1994;Jim Sink;59750;-66.05;6.48;5.74;British Columbia;Paper;0.37
742;DixonTiconderogaCoreLockColoredPencils;Julie Creighton;35;60.72;9.11;2.25;British Columbia;Pens  Art Supplies;0.52
743;CF688;Julie Creighton;35;48.99;155.99;8.99;British Columbia;Telephones and Communication;0.58
744;FellowesStaxonsteelDrawerFiles;Sanjit Chand;294;489.02;193.17;19.99;British Columbia;Storage  Organization;0.71
745;PanasonicKP350BKElectricPencilSharpenerwithAutoStop;Matt Collins;450;109.33;34.58;8.99;British Columbia;Pens  Art Supplies;0.56
746;HangingPersonalFolderFile;Matt Collins;450;-211.13;15.7;11.25;British Columbia;Storage  Organization;0.6
747;Memorex4.7GBDVDRW,3Pack;Matt Collins;1028;-28.46;28.48;1.99;British Columbia;Computer Peripherals;0.4
748;3285;Matt Collins;1028;-60.39;205.99;5.99;British Columbia;Telephones and Communication;0.59
749;WireboundMessageBooks,Four234x5FormsperPage,600SetsperBook;Justin Knight;1314;-7.61;9.27;4.39;British Columbia;Paper;0.38
750;OfficeStarTaskChairwithContemporaryLoopArms;Rob Haberlin;2279;205.83;90.98;30.0;British Columbia;Chairs  Chairmats;0.61
751;AccoPerma3000StackingStorageDrawers;Rob Haberlin;2279;52.53;20.98;5.42;British Columbia;Storage  Organization;0.66
752;80MinuteCDRSpindle,100PackStaples;Rob Haberlin;2465;271.87;39.48;1.99;British Columbia;Computer Peripherals;0.54
753;Avery479;Rob Haberlin;2530;4.58;2.61;0.5;British Columbia;Labels;0.39
754;FellowesBankersBoxStaxonsteelDrawerFileStackingSystem;Rob Haberlin;2883;177.66;64.98;6.88;British Columbia;Storage  Organization;0.73
755;ImationPrintableWhite80MinuteCDRSpindle,50Pack;Christina Vanderzanden;3362;734.75;40.98;1.99;British Columbia;Computer Peripherals;0.44
756;EldonGobalFileKeepers;Christina Vanderzanden;3362;-109.1;15.14;4.53;British Columbia;Storage  Organization;0.81
757;Kensington7OutletMasterPieceHOMEOFFICEPowerControlCenter;Matt Collins;5318;195.16;131.12;0.99;British Columbia;Appliances;0.55
758;2160i;Matt Collins;5318;1196.37;200.99;4.2;British Columbia;Telephones and Communication;0.59
759;SharpAL1530CSDigitalCopier;Sanjit Chand;5988;-379.29;499.99;24.49;British Columbia;Copiers and Fax;0.36
760;SethThomas1312WallClock;Matt Collins;6115;78.86;17.78;5.03;British Columbia;Office Furnishings;0.54
761;TenexCarpeted,GraniteLookorClearContemporaryContourShapeChairMats;Justin Knight;6337;-912.08;70.71;37.58;British Columbia;Office Furnishings;0.78
762;BretfordRectangularConferenceTableTops;Justin Knight;6337;-261.61;376.13;85.63;British Columbia;Tables;0.74
763;WireboundVoiceMessageLogBook;Rob Haberlin;6434;14.49;4.76;0.88;British Columbia;Paper;0.39
764;80MinuteCDRSpindle,100PackStaples;Lena Cacioppo;7136;88.72;39.48;1.99;British Columbia;Computer Peripherals;0.54
765;Avery493;Lena Cacioppo;7136;17.05;4.91;0.5;British Columbia;Labels;0.36
766;OSullivanManorHill2DoorLibraryinBriannaOak;Kimberly Carter;7489;552.97;180.98;23.58;British Columbia;Bookcases;0.74
767;NovimexSwivelFabricTaskChair;Gene Hale;7968;-270.0;150.98;30.0;British Columbia;Chairs  Chairmats;0.74
768;ImationPrimaris3.52HDUnformattedDiskettes,10Pack;Christina Vanderzanden;8227;-43.21;4.77;2.39;British Columbia;Computer Peripherals;0.72
769;ProjectTotePersonalFile;Matt Collins;9123;-108.28;14.03;9.37;British Columbia;Storage  Organization;0.56
770;3MOrganizerStrips;Sally Knutson;9792;-73.14;5.4;7.78;British Columbia;Binders and Binder Accessories;0.37
771;Imation3.5DSHDMacintoshFormattedDiskettes,10Pack;Kimberly Carter;9860;-73.66;7.28;3.52;British Columbia;Computer Peripherals;0.68
772;SanfordColorificColoredPencils,12Box;Christina Vanderzanden;10310;9.59;2.88;1.01;British Columbia;Pens  Art Supplies;0.55
773;R380;Christina Vanderzanden;10310;-655.42;195.99;3.99;British Columbia;Telephones and Communication;0.58
774;Xerox1899;Kimberly Carter;10369;-12.38;5.78;4.96;British Columbia;Paper;0.36
775;ImationIBMFormattedDiskettes,100Pack;Kimberly Carter;10369;-95.54;28.48;8.99;British Columbia;Computer Peripherals;0.7
776;BarrelSharpener;Rob Haberlin;10692;-69.91;3.57;4.17;British Columbia;Pens  Art Supplies;0.59
777;2160i;Rob Haberlin;10692;2369.84;200.99;4.2;British Columbia;Telephones and Communication;0.59
778;A1228;Rob Haberlin;10692;-457.16;195.99;8.99;British Columbia;Telephones and Communication;0.58
779;GouldPlastics9PocketPanelBin,1838wx514dx2012h,Black;Justin Knight;11553;-517.17;52.99;19.99;British Columbia;Storage  Organization;0.81
780;BushWestfieldCollectionBookcases,DarkCherryFinish,FullyAssembled;Justin Knight;11553;-429.86;100.98;57.38;British Columbia;Bookcases;0.78
781;Accessory34;Justin Knight;11553;365.42;85.99;0.99;British Columbia;Telephones and Communication;0.55
782;BaggedRubberBands;Christina Vanderzanden;11776;-14.1;1.26;0.7;British Columbia;Rubber Bands;0.81
783;HammermillCopyPlusCopyPaper20Lb.and84Bright;Marina Lichtenstein;11782;-63.72;4.98;4.75;British Columbia;Paper;0.36
784;PanasonicAllDigitalAnsweringSystemwithCallerID,KXTM150B;Marina Lichtenstein;11782;14.35;66.99;13.99;British Columbia;Telephones and Communication;0.6
785;WilsonJonesFourPocketPolyBinders;Justin Knight;12199;-10.73;6.54;5.27;British Columbia;Binders and Binder Accessories;0.36
786;DualLevel,SingleWidthFilingCarts;Justin Knight;12199;3051.62;155.06;7.07;British Columbia;Storage  Organization;0.59
787;EconomyBinders;Gene Hale;14275;-7.73;2.08;1.49;British Columbia;Binders and Binder Accessories;0.36
788;OfficeStarMidBackDualfunctionErgonomicHighBackChairwith2WayAdjustableArms;Gene Hale;14275;-187.75;160.98;30.0;British Columbia;Chairs  Chairmats;0.62
789;XRackFileforHangingFolders;Gene Hale;14535;-33.82;11.29;5.03;British Columbia;Storage  Organization;0.59
790;VerbatimDVDRA,5.2GB,Rewritable,Type1,DS;Rob Haberlin;15329;319.52;29.89;1.99;British Columbia;Computer Peripherals;0.5
791;Newell323;Gene Hale;15621;-13.95;1.68;1.57;British Columbia;Pens  Art Supplies;0.59
792;EldonPortableMobileManager;Gene Hale;15621;-136.2;28.28;13.99;British Columbia;Storage  Organization;0.58
793;AveryBinderLabels;Michelle Arnett;17826;-88.61;3.89;7.01;British Columbia;Binders and Binder Accessories;0.37
794;EldonJumboProFilePortableFileBoxesGraphiteBlack;Sally Knutson;17926;-70.04;15.31;8.78;British Columbia;Storage  Organization;0.57
795;MasterGiantFootDoorstop,SafetyYellow;Rob Haberlin;18247;27.22;7.59;4.0;British Columbia;Office Furnishings;0.42
796;Newell315;Justin Knight;18471;46.41;5.98;0.96;British Columbia;Pens  Art Supplies;0.6
797;KleencutForgedOfficeShearsbyAcmeUnitedCorporation;Justin Knight;18471;-8.02;2.08;2.56;British Columbia;Scissors, Rulers and Trimmers;0.55
798;Xerox1983;Justin Knight;18471;-47.12;5.98;5.46;British Columbia;Paper;0.36
799;T61;Lena Cacioppo;19813;218.73;45.99;2.5;British Columbia;Telephones and Communication;0.56
800;AveryPolyBinderPockets;Seth Vernon;20322;-183.36;3.58;5.47;British Columbia;Binders and Binder Accessories;0.37
801;BushWestfieldCollectionBookcases,FullyAssembled;Seth Vernon;20322;-129.53;100.98;35.84;British Columbia;Bookcases;0.62
802;Xerox196;Seth Vernon;20322;-72.28;5.78;7.96;British Columbia;Paper;0.36
803;NuDellLeatheretteFrames;Gene Hale;20422;115.21;14.34;5.0;British Columbia;Office Furnishings;0.49
804;ColoredEnvelopes;Luke Weiss;20448;6.84;3.69;2.5;British Columbia;Envelopes;0.39
805;PressboardCoverswithStorageHooks,912x11,LightBlue;Justin Knight;21892;-18.34;4.91;4.97;British Columbia;Binders and Binder Accessories;0.38
806;EldonSimplefileBoxOffice;Rob Haberlin;22980;-27.92;12.44;6.27;British Columbia;Storage  Organization;0.57
807;6190;Julie Creighton;23907;-164.46;65.99;2.5;British Columbia;Telephones and Communication;0.55
808;PanasonicKXP3200DotMatrixPrinter;Sanjit Chand;24064;935.8;297.64;14.7;British Columbia;Office Machines;0.57
809;WilsonJonesDublLockDRingBinders;Justin Knight;24132;-4.49;6.75;2.99;British Columbia;Binders and Binder Accessories;0.35
810;WilsonJonesHangingViewBinder,White,1;Justin Knight;24132;-101.25;7.1;6.05;British Columbia;Binders and Binder Accessories;0.39
811;FellowesBasic104KeyKeyboard,Platinum;Justin Knight;24132;-1.88;20.95;4.0;British Columbia;Computer Peripherals;0.6
812;IbicoRecycledLinenStyleCovers;Justin Knight;24132;339.75;39.06;10.55;British Columbia;Binders and Binder Accessories;0.37
813;SelfAdhesiveRingBinderLabels;Justin Knight;24132;-57.75;3.52;6.83;British Columbia;Binders and Binder Accessories;0.38
814;TenexFileBox,PersonalFilingTotewithLid,Black;Justin Knight;24132;-47.97;15.51;17.78;British Columbia;Storage  Organization;0.59
815;1726DigitalAnsweringMachine;Luke Weiss;24576;24.56;20.99;4.81;British Columbia;Telephones and Communication;0.58
816;DAXClearChannelPosterFrame;Luke Weiss;24576;38.02;14.58;7.4;British Columbia;Office Furnishings;0.48
817;80MinuteSlimJewelCaseCDR,10PackStaples;Christina Vanderzanden;25248;29.21;8.33;1.99;British Columbia;Computer Peripherals;0.52
818;Xerox1891;Christina Vanderzanden;25248;418.19;48.91;5.81;British Columbia;Paper;0.38
819;Xerox220;Lena Cacioppo;25475;-191.49;6.48;7.49;British Columbia;Paper;0.37
820;ComputerPrintoutPaperwithLetterTrimPerforations;Seth Vernon;26978;-21.2;18.97;9.03;British Columbia;Paper;0.37
821;WausauPapersAstrobrightsColoredEnvelopes;Sanjit Chand;27105;39.63;5.98;2.5;British Columbia;Envelopes;0.36
822;ExecutiveImpressions812CareerPanelPartitionCubicleClock;Sanjit Chand;27105;26.21;10.4;5.4;British Columbia;Office Furnishings;0.51
823;BelkinMediaBoard104Keyboard;Julie Creighton;28068;-43.96;27.48;4.0;British Columbia;Computer Peripherals;0.75
824;ExecutiveImpressions12WallClock;Sanjit Chand;28802;51.36;17.67;8.99;British Columbia;Office Furnishings;0.47
825;Southworth25CottonAntiqueLaidPaperEnvelopes;Sanjit Chand;28802;25.95;8.34;4.82;British Columbia;Paper;0.4
826;6185;Sanjit Chand;28802;884.91;205.99;3.0;British Columbia;Telephones and Communication;0.58
827;EldonSpacemakerBox,QuickSnapLid,Clear;Anthony Johnson;28839;-175.86;3.34;7.49;British Columbia;Pens  Art Supplies;0.54
828;Xerox1995;Anthony Johnson;29252;-15.44;6.48;5.19;British Columbia;Paper;0.37
829;HoneywellQuietcareHEPAAirCleaner;Kimberly Carter;31941;650.73;78.65;13.99;British Columbia;Appliances;0.52
830;Xerox1993;Kimberly Carter;31941;-43.5;6.48;9.68;British Columbia;Paper;0.36
831;HonDeluxeFabricUpholsteredStackingChairs,RoundedBack;Marina Lichtenstein;32418;-131.31;243.98;43.32;British Columbia;Chairs  Chairmats;0.55
832;Strathmore10Envelopes,UltimateWhite;Sanjit Chand;34241;16.23;52.71;2.5;British Columbia;Envelopes;0.36
833;Fellowes8OutletSuperiorWorkstationSurgeProtector;Sally Knutson;34816;267.16;41.71;4.5;British Columbia;Appliances;0.56
834;TyvekInterofficeEnvelopes,912x1212,100Box;Sally Knutson;34816;590.77;60.98;19.99;British Columbia;Envelopes;0.38
835;FiskarsSoftgripScissors;Luke Weiss;35011;-2.31;10.98;3.37;British Columbia;Scissors, Rulers and Trimmers;0.57
836;Sanyo2.5CubicFootMidSizeOfficeRefrigerators;Anthony Johnson;36068;1243.17;279.81;23.19;British Columbia;Appliances;0.59
837;Accessory20;Michelle Arnett;36930;1325.82;85.99;3.3;British Columbia;Telephones and Communication;0.37
838;Xerox1971;Luke Weiss;37315;-133.68;4.28;5.17;British Columbia;Paper;0.4
839;5165;Luke Weiss;37315;1176.48;175.99;4.99;British Columbia;Telephones and Communication;0.59
840;LexmarkZ54seColorInkjetPrinter;Luke Weiss;37925;1265.82;90.97;14.0;British Columbia;Office Machines;0.36
841;StarTAC7760;Luke Weiss;37925;394.45;65.99;3.99;British Columbia;Telephones and Communication;0.59
842;PremierEllipticalRingBinder,Black;Rob Haberlin;38021;709.33;30.44;1.49;British Columbia;Binders and Binder Accessories;0.37
843;WilsonJonesDublLockDRingBinders;Julie Creighton;38336;2.82;6.75;2.99;British Columbia;Binders and Binder Accessories;0.35
844;MicroInnovations104Keyboard;Julie Creighton;38336;-116.45;10.97;6.5;British Columbia;Computer Peripherals;0.64
845;EldonExpressionsPunchedMetalWoodDeskAccessories,PewterCherry;Justin Knight;38565;-11.69;10.64;5.16;British Columbia;Office Furnishings;0.57
846;EurekaDisposableBagsforSanitaireVibraGroomerIUprightVac;Sally Knutson;39783;-94.76;4.06;6.89;British Columbia;Appliances;0.6
847;GBCStandardPlasticBindingSystemsCombs;Sally Knutson;39783;5.02;8.85;5.6;British Columbia;Binders and Binder Accessories;0.36
848;Avery520;Sally Knutson;39783;39.9;3.15;0.5;British Columbia;Labels;0.37
849;FellowesPremierSuperiorSurgeSuppressor,10Outlet,WithPhoneandRemote;Michelle Arnett;42500;437.07;48.92;4.5;British Columbia;Appliances;0.59
850;CardinalSlantDRingBinder,HeavyGaugeVinyl;Michelle Arnett;42500;-10.48;8.69;2.99;British Columbia;Binders and Binder Accessories;0.39
851;FiskarsSoftgripScissors;Julie Creighton;44162;42.76;10.98;3.37;British Columbia;Scissors, Rulers and Trimmers;0.57
852;TOPSMoneyReceiptBook,ConsecutivelyNumberedinRed,;Sally Knutson;44256;48.45;8.01;2.87;British Columbia;Paper;0.4
853;Xerox226;Sally Knutson;44256;-38.72;6.48;5.84;British Columbia;Paper;0.37
854;Sanford52201APSCOElectricPencilSharpener;Sally Knutson;44256;182.15;40.97;8.99;British Columbia;Pens  Art Supplies;0.59
855;LaminateOccasionalTables;Sally Knutson;44320;-1640.51;154.13;69.0;British Columbia;Tables;0.68
856;RoundRingBinders;Kimberly Carter;45377;-22.9;2.08;1.49;British Columbia;Binders and Binder Accessories;0.38
857;DurablePressboardBinders;Rob Haberlin;47367;-0.17;3.8;1.49;British Columbia;Binders and Binder Accessories;0.38
858;Avery52;Rob Haberlin;47367;2.28;3.69;0.5;British Columbia;Labels;0.38
859;Avery492;Sally Knutson;47750;36.64;2.88;0.5;British Columbia;Labels;0.39
860;ExecutiveImpressions13ChairmanWallClock;Sally Knutson;47750;216.12;25.38;8.99;British Columbia;Office Furnishings;0.5
861;BinderPosts;Marina Lichtenstein;48388;-13.33;5.74;5.01;British Columbia;Binders and Binder Accessories;0.39
862;Avery498;Christina DeMoss;49059;45.51;2.89;0.5;British Columbia;Labels;0.38
863;Xerox1891;Christina DeMoss;49059;32.86;48.91;5.81;British Columbia;Paper;0.38
864;DIXONOriolePencils;Luke Weiss;49510;-6.22;2.58;1.3;British Columbia;Pens  Art Supplies;0.59
865;AveryDurableBinders;Sally Knutson;49634;10.91;2.88;1.49;British Columbia;Binders and Binder Accessories;0.36
866;Avery510;Michelle Arnett;50210;82.3;3.75;0.5;British Columbia;Labels;0.37
867;SuperBands,12Pack;Michelle Arnett;50210;-30.26;1.86;2.58;British Columbia;Rubber Bands;0.82
868;iDENi95;Sanjit Chand;50503;-186.33;65.99;19.99;British Columbia;Telephones and Communication;0.59
869;Staples6OutletSurge;Anthony Johnson;50816;-35.94;11.97;4.98;British Columbia;Appliances;0.58
870;LockUpEaselSpelBinder;Anthony Johnson;50816;302.8;28.53;1.49;British Columbia;Binders and Binder Accessories;0.38
871;Memorex4.7GBDVDR,3Pack;Anthony Johnson;50816;-12.46;15.28;1.99;British Columbia;Computer Peripherals;0.42
872;3MPolarizingTaskLampwithClampArm,LightGray;Luke Weiss;51073;958.8;136.98;24.49;British Columbia;Office Furnishings;0.59
873;AdvantusEmployeeoftheMonthCertificateFrame,11x1312;Luke Weiss;51073;813.35;30.93;3.92;British Columbia;Office Furnishings;0.44
874;OfficeStarFlexBackScooterChairwithWhiteFrame;Rob Haberlin;51584;176.04;110.98;30.0;British Columbia;Chairs  Chairmats;0.71
875;HowardMiller1112DiameterRidgewoodWallClock;Monica Federle;51879;372.26;51.94;19.99;British Columbia;Office Furnishings;0.44
876;Southworth25CottonPremiumLaserPaperandEnvelopes;Monica Federle;51879;212.06;19.98;8.68;British Columbia;Paper;0.37
877;HowardMiller1234DiameterAccuwaveDSWallClock;Kimberly Carter;52288;545.11;78.69;19.99;British Columbia;Office Furnishings;0.43
878;LockUpEaselSpelBinder;Michelle Arnett;53190;74.64;28.53;1.49;British Columbia;Binders and Binder Accessories;0.38
879;StarTAC7760;Michelle Arnett;53190;-170.53;65.99;3.99;British Columbia;Telephones and Communication;0.59
880;SethThomas12ClockwGoldtoneCase;Sanjit Chand;53536;109.16;22.98;7.58;British Columbia;Office Furnishings;0.51
